id,repo,target_file,kind,signature,base_status,base_compiles,base_files,base_secs,new_status,new_compiles,new_files,new_secs
junit4-0003,junit4,org/junit/runners/model/InvalidTestClassError.java,method,"org.junit.runners.model.InvalidTestClassError#createMessage(Class<?>,List<Throwable>)",ok,compiles,2,3.5,ok,compiles,2,4.3
junit4-0004,junit4,org/junit/experimental/categories/Categories.java,method,"org.junit.experimental.categories.Categories.CategoryFilter#include(boolean,Class<?>...)",ok,compiles,9,4.2,ok,compiles,9,5.1
junit4-0005,junit4,org/junit/rules/Stopwatch.java,field,"org.junit.rules.Stopwatch#startNanos",ok,compiles,2,3.6,ok,compiles,2,4.1
junit4-0006,junit4,org/junit/experimental/categories/Categories.java,method,"org.junit.experimental.categories.Categories.CategoryFilter#directCategories(Description)",ok,compiles,14,4.4,ok,compiles,14,4.2
junit4-0007,junit4,org/junit/experimental/max/MaxHistory.java,field,"org.junit.experimental.max.MaxHistory#fDurations",ok,compiles,1,4.4,ok,compiles,1,4.1
junit4-0008,junit4,junit/textui/TestRunner.java,method,"junit.textui.TestRunner#pause(boolean)",ok,compiles,4,4.8,ok,compiles,4,4.3
junit4-0009,junit4,org/junit/Assert.java,method,"org.junit.Assert#assertArrayEquals(char[],char[])",ok,compiles,2,3.8,ok,compiles,2,3.9
junit4-0010,junit4,junit/textui/TestRunner.java,method,"junit.textui.TestRunner#setPrinter(ResultPrinter)",ok,compiles,4,4.3,ok,compiles,4,4.3
junit4-0011,junit4,org/junit/internal/ArrayComparisonFailure.java,method,"org.junit.internal.ArrayComparisonFailure#ArrayComparisonFailure(String,AssertionError,int)",ok,compiles,1,4.2,ok,compiles,1,4.3
junit4-0012,junit4,org/junit/experimental/max/CouldNotReadCoreException.java,method,"org.junit.experimental.max.CouldNotReadCoreException#CouldNotReadCoreException(Throwable)",ok,compiles,1,2.8,ok,compiles,1,3.3
junit4-0013,junit4,org/junit/experimental/theories/Theories.java,method,"org.junit.experimental.theories.Theories.TheoryAnchor#nullsOk()",ok,compiles,13,4.9,ok,compiles,13,4.3
junit4-0014,junit4,org/junit/internal/management/ReflectiveRuntimeMXBean.java,method,"org.junit.internal.management.ReflectiveRuntimeMXBean#getInputArguments()",ok,compiles,2,4.4,ok,compiles,2,3.7
junit4-0015,junit4,org/junit/runner/Description.java,method,"org.junit.runner.Description#Description(Class<?>,String,Annotation)",ok,compiles,1,3.4,ok,compiles,1,3.2
junit4-0016,junit4,junit/framework/TestListener.java,method,"junit.framework.TestListener#endTest(Test)",ok,compiles,2,3.5,ok,compiles,2,3.1
junit4-0017,junit4,org/junit/runners/model/FrameworkMethod.java,method,"org.junit.runners.model.FrameworkMethod#getAnnotations()",ok,compiles,3,4.1,ok,compiles,3,4.0
junit4-0018,junit4,junit/textui/TestRunner.java,method,"junit.textui.TestRunner#doRun(Test,boolean)",ok,compiles,6,3.9,ok,compiles,6,3.8
junit4-0019,junit4,org/junit/runners/model/TestClass.java,method,"org.junit.runners.model.TestClass#getSortedDeclaredFields(Class<?>)",ok,compiles,2,3.9,ok,compiles,2,4.1
junit4-0020,junit4,org/junit/ComparisonFailure.java,method,"org.junit.ComparisonFailure#getActual()",ok,compiles,1,3.4,ok,compiles,1,3.9
junit4-0021,junit4,org/junit/internal/runners/MethodRoadie.java,field,"org.junit.internal.runners.MethodRoadie#notifier",ok,compiles,2,3.4,ok,compiles,2,3.3
junit4-0022,junit4,junit/runner/BaseTestRunner.java,method,"junit.runner.BaseTestRunner#testFailed(int,Test,Throwable)",ok,compiles,3,3.1,ok,compiles,3,3.2
junit4-0023,junit4,junit/textui/TestRunner.java,method,"junit.textui.TestRunner#TestRunner()",ok,compiles,3,3.6,ok,compiles,3,3.8
junit4-0024,junit4,org/junit/rules/TestRule.java,method,"org.junit.rules.TestRule#apply(Statement,Description)",ok,compiles,3,3.8,ok,compiles,3,3.6
junit4-0025,junit4,org/junit/runners/ParentRunner.java,method,"org.junit.runners.ParentRunner#collectInitializationErrors(List<Throwable>)",ok,compiles,8,4.2,ok,compiles,8,4.2
junit4-0026,junit4,org/junit/experimental/theories/ParameterSignature.java,method,"org.junit.experimental.theories.ParameterSignature#canAcceptType(Class<?>)",ok,compiles,1,3.6,ok,compiles,1,3.8
junit4-0027,junit4,junit/framework/TestResult.java,field,"junit.framework.TestResult#fRunTests",ok,compiles,1,2.9,ok,compiles,1,3.2
junit4-0028,junit4,org/junit/runner/notification/Failure.java,method,"org.junit.runner.notification.Failure#getTestHeader()",ok,compiles,2,2.9,ok,compiles,2,3.1
junit4-0029,junit4,org/junit/runners/model/TestClass.java,method,"org.junit.runners.model.TestClass#getAnnotatedFieldValues(Object,Class<?extendsAnnotation>,Class<T>)",ok,compiles,4,3.4,ok,compiles,4,3.6
junit4-0030,junit4,org/junit/rules/TestWatcher.java,method,"org.junit.rules.TestWatcher#finishedQuietly(Description,List<Throwable>)",ok,compiles,3,3.6,ok,compiles,3,3.7
junit4-0031,junit4,org/junit/internal/runners/MethodRoadie.java,method,"org.junit.internal.runners.MethodRoadie#runTest()",ok,compiles,1,3.8,ok,compiles,1,3.7
junit4-0032,junit4,org/junit/runners/model/FrameworkField.java,method,"org.junit.runners.model.FrameworkField#getType()",ok,compiles,3,3.7,ok,compiles,3,3.8
junit4-0033,junit4,org/junit/runners/parameterized/TestWithParameters.java,field,"org.junit.runners.parameterized.TestWithParameters#testClass",ok,compiles,3,3.6,ok,compiles,3,3.7
junit4-0034,junit4,org/junit/experimental/theories/internal/Assignments.java,method,"org.junit.experimental.theories.internal.Assignments#getConstructorArguments()",ok,compiles,2,3.2,ok,compiles,2,3.2
junit4-0035,junit4,junit/framework/ComparisonCompactor.java,method,"junit.framework.ComparisonCompactor#computeCommonPrefix()",ok,compiles,1,3.7,ok,compiles,1,3.3
junit4-0036,junit4,org/junit/internal/runners/statements/ExpectException.java,method,"org.junit.internal.runners.statements.ExpectException#ExpectException(Statement,Class<?extendsThrowable>)",ok,compiles,2,3.8,ok,compiles,2,3.3
junit4-0037,junit4,org/junit/runners/BlockJUnit4ClassRunner.java,field,"org.junit.runners.BlockJUnit4ClassRunner#methodDescriptions",ok,compiles,11,4.1,ok,compiles,11,3.4
junit4-0038,junit4,org/junit/validator/AnnotationsValidator.java,method,"org.junit.validator.AnnotationsValidator.MethodValidator#validateAnnotatable(AnnotationValidator,FrameworkMethod)",ok,compiles,6,4.1,ok,compiles,6,3.4
junit4-0039,junit4,junit/runner/BaseTestRunner.java,method,"junit.runner.BaseTestRunner#extractClassName(String)",ok,compiles,2,3.8,ok,compiles,2,3.2
junit4-0040,junit4,org/junit/runner/notification/RunNotifier.java,method,"org.junit.runner.notification.RunNotifier.SafeNotifier#SafeNotifier()",ok,compiles,2,3.1,ok,compiles,2,2.9
junit4-0041,junit4,org/junit/rules/Stopwatch.java,method,"org.junit.rules.Stopwatch#finished(long,Description)",ok,compiles,3,3.4,ok,compiles,3,2.7
junit4-0042,junit4,org/junit/experimental/theories/internal/AllMembersSupplier.java,field,"org.junit.experimental.theories.internal.AllMembersSupplier.MethodParameterValue#method",ok,compiles,6,3.9,ok,compiles,6,3.3
junit4-0043,junit4,junit/framework/TestCase.java,method,"junit.framework.TestCase#assertEquals(String,boolean,boolean)",ok,compiles,3,3.7,ok,compiles,3,3.9
junit4-0044,junit4,org/junit/internal/matchers/ThrowableMessageMatcher.java,method,"org.junit.internal.matchers.ThrowableMessageMatcher#describeTo(Description)",ok,fails,7,3.9,ok,fails,7,3.9
junit4-0045,junit4,org/junit/runners/model/TestClass.java,method,"org.junit.runners.model.TestClass#equals(Object)",ok,compiles,2,3.9,ok,compiles,2,4.0
junit4-0046,junit4,org/junit/runner/notification/RunNotifier.java,method,"org.junit.runner.notification.RunNotifier#fireTestSuiteStarted(Description)",ok,compiles,3,3.8,ok,compiles,3,4.0
junit4-0047,junit4,junit/textui/TestRunner.java,method,"junit.textui.TestRunner#runFailed(String)",ok,compiles,3,2.7,ok,compiles,3,3.4
junit4-0048,junit4,org/junit/runners/model/TestTimedOutException.java,field,"org.junit.runners.model.TestTimedOutException#timeout",ok,compiles,1,3.2,ok,compiles,1,2.9
junit4-0049,junit4,org/junit/rules/TemporaryFolder.java,method,"org.junit.rules.TemporaryFolder#recursiveDelete(File)",ok,compiles,3,3.9,ok,compiles,3,3.5
junit4-0050,junit4,org/junit/runners/parameterized/BlockJUnit4ClassRunnerWithParameters.java,method,"org.junit.runners.parameterized.BlockJUnit4ClassRunnerWithParameters#validateConstructor(List<Throwable>)",ok,compiles,11,4.7,ok,compiles,11,4.8
junit4-0051,junit4,org/junit/runner/Result.java,method,"org.junit.runner.Result#getRunTime()",ok,compiles,1,4.0,ok,compiles,1,3.8
junit4-0052,junit4,junit/framework/Assert.java,method,"junit.framework.Assert#assertEquals(short,short)",ok,compiles,1,4.2,ok,compiles,1,4.2
junit4-0053,junit4,org/junit/rules/Timeout.java,method,"org.junit.rules.Timeout.Builder#getTimeUnit()",ok,compiles,2,3.0,ok,compiles,2,4.0
junit4-0054,junit4,org/junit/internal/requests/MemoizingRequest.java,field,"org.junit.internal.requests.MemoizingRequest#runnerLock",ok,compiles,2,2.5,ok,compiles,2,3.1
junit4-0055,junit4,org/junit/Assert.java,method,"org.junit.Assert#assertArrayEquals(String,boolean[],boolean[])",ok,compiles,2,3.4,ok,compiles,2,3.0
junit4-0056,junit4,org/junit/internal/runners/TestMethod.java,method,"org.junit.internal.runners.TestMethod#getExpectedException()",ok,compiles,2,3.9,ok,compiles,2,4.1
junit4-0057,junit4,org/junit/runners/ParentRunner.java,method,"org.junit.runners.ParentRunner.ClassRuleCollector#accept(FrameworkMember<?>,TestRule)",ok,fails,13,4.6,ok,fails,13,5.0
junit4-0058,junit4,org/junit/Assume.java,method,"org.junit.Assume#assumeNotNull(Object...)",ok,fails,4,4.0,ok,fails,4,4.6
junit4-0059,junit4,junit/textui/TestRunner.java,field,"junit.textui.TestRunner#fPrinter",ok,compiles,4,3.6,ok,compiles,4,4.5
junit4-0060,junit4,org/junit/internal/management/ManagementFactory.java,method,"org.junit.internal.management.ManagementFactory#getThreadMXBean()",ok,compiles,2,3.3,ok,compiles,2,4.2
junit4-0061,junit4,org/junit/runners/model/MultipleFailureException.java,method,"org.junit.runners.model.MultipleFailureException#getFailures()",ok,compiles,1,2.7,ok,compiles,1,3.2
junit4-0062,junit4,org/junit/runner/JUnitCore.java,method,"org.junit.runner.JUnitCore#defaultComputer()",ok,compiles,2,3.3,ok,compiles,2,2.8
junit4-0063,junit4,org/junit/internal/matchers/ThrowableMessageMatcher.java,method,"org.junit.internal.matchers.ThrowableMessageMatcher#describeMismatchSafely(T,Description)",ok,fails,7,4.6,ok,fails,7,4.2
junit4-0064,junit4,junit/framework/TestCase.java,method,"junit.framework.TestCase#runBare()",ok,compiles,3,4.4,ok,compiles,3,4.2
junit4-0065,junit4,org/junit/runner/Result.java,method,"org.junit.runner.Result.Listener#testRunStarted(Description)",ok,compiles,3,4.5,ok,compiles,3,4.4
junit4-0066,junit4,org/junit/runners/Parameterized.java,field,"org.junit.runners.Parameterized.RunnersFactory#runnerOverride",ok,compiles,8,4.6,ok,compiles,8,4.2
junit4-0067,junit4,junit/framework/TestSuite.java,method,"junit.framework.TestSuite#addTestMethod(Method,List<String>,Class<?>)",ok,compiles,2,3.5,ok,compiles,2,3.6
junit4-0068,junit4,org/junit/internal/Classes.java,method,"org.junit.internal.Classes#Classes()",ok,compiles,1,2.8,ok,compiles,1,3.3
junit4-0069,junit4,junit/framework/Assert.java,method,"junit.framework.Assert#assertTrue(boolean)",ok,compiles,1,3.8,ok,compiles,1,3.3
junit4-0070,junit4,junit/framework/JUnit4TestAdapterCache.java,field,"junit.framework.JUnit4TestAdapterCache#serialVersionUID",ok,compiles,3,4.2,ok,compiles,3,4.3
junit4-0071,junit4,junit/framework/TestCase.java,method,"junit.framework.TestCase#assertEquals(boolean,boolean)",ok,compiles,3,4.3,ok,compiles,3,4.3
junit4-0072,junit4,org/junit/runner/Description.java,method,"org.junit.runner.Description#createTestDescription(Class<?>,String)",ok,compiles,1,4.3,ok,compiles,1,4.3
junit4-0073,junit4,org/junit/experimental/theories/internal/Assignments.java,method,"org.junit.experimental.theories.internal.Assignments#getSupplier(ParameterSignature)",ok,compiles,7,4.0,ok,compiles,7,3.9
junit4-0074,junit4,org/junit/rules/ErrorCollector.java,method,"org.junit.rules.ErrorCollector#verify()",ok,compiles,4,3.8,ok,compiles,4,3.9
junit4-0075,junit4,junit/runner/BaseTestRunner.java,method,"junit.runner.BaseTestRunner#filterLine(String)",ok,compiles,2,3.6,ok,compiles,2,3.6
junit4-0076,junit4,org/junit/rules/ExpectedExceptionMatcherBuilder.java,method,"org.junit.rules.ExpectedExceptionMatcherBuilder#build()",ok,fails,2,4.0,ok,fails,2,3.9
junit4-0077,junit4,org/junit/internal/runners/statements/RunAfters.java,field,"org.junit.internal.runners.statements.RunAfters#target",ok,compiles,2,4.1,ok,compiles,2,3.9
junit4-0078,junit4,junit/extensions/ActiveTestSuite.java,method,"junit.extensions.ActiveTestSuite#runTest(Test,TestResult)",ok,compiles,4,4.2,ok,compiles,4,4.1
junit4-0079,junit4,junit/framework/TestResult.java,method,"junit.framework.TestResult#TestResult()",ok,compiles,3,3.2,ok,compiles,3,3.4
junit4-0080,junit4,junit/textui/ResultPrinter.java,method,"junit.textui.ResultPrinter#print(TestResult,long)",ok,compiles,3,3.2,ok,compiles,3,3.7
junit4-0081,junit4,junit/framework/TestResult.java,method,"junit.framework.TestResult#shouldStop()",ok,compiles,1,3.0,ok,compiles,1,3.1
junit4-0082,junit4,junit/runner/BaseTestRunner.java,method,"junit.runner.BaseTestRunner#testStarted(String)",ok,compiles,2,3.6,ok,compiles,2,3.4
junit4-0083,junit4,org/junit/rules/TemporaryFolder.java,method,"org.junit.rules.TemporaryFolder#TemporaryFolder()",ok,compiles,3,3.6,ok,compiles,3,3.3
junit4-0084,junit4,org/junit/runners/Parameterized.java,method,"org.junit.runners.Parameterized#validatePublicStaticVoidMethods(Class<?extendsAnnotation>,Integer,List<Throwable>)",ok,compiles,12,4.5,ok,compiles,12,5.1
junit4-0085,junit4,org/junit/rules/TemporaryFolder.java,method,"org.junit.rules.TemporaryFolder#newFile()",ok,compiles,3,4.4,ok,compiles,3,4.2
junit4-0086,junit4,org/junit/Assert.java,method,"org.junit.Assert#assertSame(String,Object,Object)",ok,compiles,1,4.5,ok,compiles,1,4.4
junit4-0087,junit4,org/junit/rules/Timeout.java,method,"org.junit.rules.Timeout#millis(long)",ok,compiles,2,4.2,ok,compiles,2,4.5
junit4-0088,junit4,junit/framework/TestCase.java,method,"junit.framework.TestCase#createResult()",ok,compiles,4,4.0,ok,compiles,4,4.2
junit4-0089,junit4,org/junit/experimental/theories/internal/SpecificDataPointsSupplier.java,method,"org.junit.experimental.theories.internal.SpecificDataPointsSupplier#SpecificDataPointsSupplier(TestClass)",ok,compiles,5,4.0,ok,compiles,5,4.4
junit4-0090,junit4,org/junit/rules/DisableOnDebug.java,field,"org.junit.rules.DisableOnDebug#debugging",ok,compiles,2,4.6,ok,compiles,2,4.6
junit4-0091,junit4,org/junit/runner/JUnitCore.java,method,"org.junit.runner.JUnitCore#runClasses(Class<?>...)",ok,compiles,3,4.1,ok,compiles,3,3.3
junit4-0092,junit4,org/junit/internal/runners/JUnit4ClassRunner.java,method,"org.junit.internal.runners.JUnit4ClassRunner#run(RunNotifier)",ok,compiles,9,5.4,ok,compiles,9,4.8
junit4-0093,junit4,org/junit/runner/Request.java,method,"org.junit.runner.Request#classes(Computer,Class<?>...)",ok,compiles,8,5.3,ok,compiles,8,4.7
junit4-0094,junit4,org/junit/runners/model/TestClass.java,method,"org.junit.runners.model.TestClass#addToAnnotationLists(T,Map<Class<?extendsAnnotation>,List<T>>)",ok,compiles,3,4.0,ok,compiles,3,3.9
junit4-0095,junit4,org/junit/experimental/theories/internal/ParameterizedAssertionError.java,method,"org.junit.experimental.theories.internal.ParameterizedAssertionError#join(String,Collection<Object>)",ok,compiles,1,4.0,ok,compiles,1,3.7
junit4-0096,junit4,org/junit/Assert.java,method,"org.junit.Assert#failNotNull(String,Object)",ok,compiles,1,3.7,ok,compiles,1,3.6
junit4-0097,junit4,junit/framework/JUnit4TestAdapter.java,method,"junit.framework.JUnit4TestAdapter#getDescription()",ok,compiles,8,3.1,ok,compiles,8,3.2
junit4-0098,junit4,junit/framework/JUnit4TestAdapter.java,method,"junit.framework.JUnit4TestAdapter#removeIgnored(Description)",ok,compiles,7,3.9,ok,compiles,7,4.2
junit4-0099,junit4,org/junit/internal/runners/MethodRoadie.java,method,"org.junit.internal.runners.MethodRoadie#runBeforesThenTestThenAfters(Runnable)",ok,compiles,2,3.8,ok,compiles,2,4.3
junit4-0100,junit4,org/junit/internal/TextListener.java,method,"org.junit.internal.TextListener#testStarted(Description)",ok,compiles,3,3.6,ok,compiles,3,3.7
junit4-0101,junit4,org/junit/runners/model/MultipleFailureException.java,field,"org.junit.runners.model.MultipleFailureException#fErrors",ok,compiles,1,3.5,ok,compiles,1,3.7
junit4-0102,junit4,org/junit/runners/model/TestTimedOutException.java,method,"org.junit.runners.model.TestTimedOutException#getTimeUnit()",ok,compiles,1,3.8,ok,compiles,1,3.2
junit4-0103,junit4,junit/framework/TestResult.java,field,"junit.framework.TestResult#fStop",ok,compiles,1,2.6,ok,compiles,1,3.4
junit4-0104,junit4,org/junit/internal/runners/JUnit38ClassRunner.java,method,"org.junit.internal.runners.JUnit38ClassRunner#getAnnotations(TestCase)",ok,compiles,9,4.8,ok,compiles,9,4.9
junit4-0105,junit4,org/junit/runner/manipulation/Orderer.java,method,"org.junit.runner.manipulation.Orderer#order(Collection<Description>)",ok,compiles,4,4.4,ok,compiles,4,4.5
junit4-0106,junit4,org/junit/internal/TextListener.java,method,"org.junit.internal.TextListener#testFailure(Failure)",ok,compiles,3,4.3,ok,compiles,3,4.6
junit4-0107,junit4,org/junit/runners/model/FrameworkField.java,method,"org.junit.runners.model.FrameworkField#toString()",ok,compiles,3,4.4,ok,compiles,3,4.6
junit4-0108,junit4,org/junit/runners/model/RunnerBuilder.java,method,"org.junit.runners.model.RunnerBuilder#runnerForClass(Class<?>)",ok,compiles,3,2.9,ok,compiles,3,2.8
junit4-0109,junit4,org/junit/rules/TemporaryFolder.java,method,"org.junit.rules.TemporaryFolder#createTemporaryFolderWithFileApi(File)",ok,compiles,3,4.5,ok,compiles,3,5.0
junit4-0110,junit4,org/junit/experimental/max/MaxCore.java,method,"org.junit.experimental.max.MaxCore#sortRequest(Request)",ok,compiles,5,4.5,ok,compiles,5,4.4
junit4-0111,junit4,org/junit/internal/requests/FilterRequest.java,method,"org.junit.internal.requests.FilterRequest#getRunner()",ok,compiles,7,5.3,ok,compiles,7,4.3
junit4-0112,junit4,org/junit/internal/TextListener.java,method,"org.junit.internal.TextListener#elapsedTimeAsString(long)",ok,compiles,2,4.8,ok,compiles,2,4.2
junit4-0113,junit4,org/junit/runners/model/TestClass.java,method,"org.junit.runners.model.TestClass#getAnnotatedMethods(Class<?extendsAnnotation>)",crash,na,0,4.2,crash,na,0,3.0
junit4-0114,junit4,org/junit/Assert.java,method,"org.junit.Assert#assertNull(String,Object)",ok,compiles,1,3.5,ok,compiles,1,3.2
junit4-0115,junit4,org/junit/runners/model/FrameworkMethod.java,method,"org.junit.runners.model.FrameworkMethod#getParameterTypes()",ok,compiles,3,4.1,ok,compiles,3,3.3
junit4-0116,junit4,org/junit/internal/runners/MethodRoadie.java,method,"org.junit.internal.runners.MethodRoadie#run()",ok,compiles,6,4.1,ok,compiles,6,3.5
junit4-0117,junit4,org/junit/rules/ExpectedException.java,method,"org.junit.rules.ExpectedException.ExpectedExceptionStatement#evaluate()",ok,compiles,3,3.9,ok,compiles,3,3.8
junit4-0118,junit4,org/junit/internal/runners/TestClass.java,method,"org.junit.internal.runners.TestClass#getSuperClasses(Class<?>)",ok,compiles,1,3.7,ok,compiles,1,3.5
junit4-0119,junit4,org/junit/runners/parameterized/BlockJUnit4ClassRunnerWithParameters.java,method,"org.junit.runners.parameterized.BlockJUnit4ClassRunnerWithParameters#fieldsAreAnnotated()",ok,compiles,12,3.7,ok,compiles,12,3.6
junit4-0120,junit4,junit/framework/TestFailure.java,field,"junit.framework.TestFailure#fFailedTest",ok,compiles,2,3.0,ok,compiles,2,3.4
junit4-0121,junit4,org/junit/experimental/results/PrintableResult.java,method,"org.junit.experimental.results.PrintableResult#failures()",ok,compiles,3,2.7,ok,compiles,3,2.8
junit4-0122,junit4,junit/runner/BaseTestRunner.java,method,"junit.runner.BaseTestRunner#endTest(Test)",ok,compiles,3,2.9,ok,compiles,3,3.0
junit4-0123,junit4,junit/textui/ResultPrinter.java,method,"junit.textui.ResultPrinter#printDefectTrace(TestFailure)",ok,compiles,4,3.2,ok,compiles,4,4.5
junit4-0124,junit4,org/junit/runner/manipulation/Orderer.java,method,"org.junit.runner.manipulation.Orderer#Orderer(Ordering)",ok,compiles,2,2.9,ok,compiles,2,3.5
junit4-0125,junit4,org/junit/runners/ParentRunner.java,field,"org.junit.runners.ParentRunner#scheduler",ok,compiles,7,3.4,ok,compiles,7,4.6
junit4-0126,junit4,org/junit/experimental/results/PrintableResult.java,method,"org.junit.experimental.results.PrintableResult#PrintableResult(Result)",ok,compiles,2,2.7,ok,compiles,2,3.8
junit4-0127,junit4,org/junit/internal/runners/MethodRoadie.java,method,"org.junit.internal.runners.MethodRoadie#MethodRoadie(Object,TestMethod,RunNotifier,Description)",ok,compiles,4,2.9,ok,compiles,4,3.1
junit4-0128,junit4,org/junit/rules/Stopwatch.java,method,"org.junit.rules.Stopwatch.InternalWatcher#succeeded(Description)",ok,compiles,4,4.0,ok,compiles,4,4.3
junit4-0129,junit4,org/junit/runner/Result.java,method,"org.junit.runner.Result.Listener#testRunFinished(Result)",ok,compiles,2,3.3,ok,compiles,2,3.3
junit4-0130,junit4,org/junit/internal/matchers/ThrowableMessageMatcher.java,method,"org.junit.internal.matchers.ThrowableMessageMatcher#hasMessage(Matcher<String>)",ok,fails,5,4.2,ok,fails,5,3.9
junit4-0131,junit4,junit/runner/BaseTestRunner.java,method,"junit.runner.BaseTestRunner#getTest(String)",ok,compiles,4,4.5,ok,compiles,4,4.5
junit4-0132,junit4,junit/textui/TestRunner.java,method,"junit.textui.TestRunner#TestRunner(PrintStream)",ok,compiles,4,4.4,ok,compiles,4,4.3
junit4-0133,junit4,org/junit/rules/TestName.java,method,"org.junit.rules.TestName#starting(Description)",ok,compiles,4,3.4,ok,compiles,4,3.7
junit4-0134,junit4,org/junit/experimental/ParallelComputer.java,method,"org.junit.experimental.ParallelComputer#getRunner(RunnerBuilder,Class<?>)",ok,compiles,5,4.5,ok,compiles,5,4.3
junit4-0135,junit4,org/junit/runner/JUnitCommandLineParseResult.java,field,"org.junit.runner.JUnitCommandLineParseResult#parserErrors",ok,compiles,1,3.0,ok,compiles,1,3.0
junit4-0136,junit4,org/junit/experimental/theories/Theories.java,method,"org.junit.experimental.theories.Theories.TheoryAnchor#handleDataPointSuccess()",ok,compiles,12,4.1,ok,compiles,12,4.0
junit4-0137,junit4,org/junit/experimental/max/MaxHistory.java,field,"org.junit.experimental.max.MaxHistory.RememberingListener#starts",ok,compiles,3,3.9,ok,compiles,3,3.8
junit4-0138,junit4,junit/framework/TestCase.java,method,"junit.framework.TestCase#failSame(String)",ok,compiles,3,4.2,ok,compiles,3,4.1
junit4-0139,junit4,org/junit/internal/AssumptionViolatedException.java,method,"org.junit.internal.AssumptionViolatedException#writeObject(ObjectOutputStream)",ok,compiles,6,4.1,ok,compiles,6,4.0
junit4-0140,junit4,org/junit/rules/Timeout.java,method,"org.junit.rules.Timeout.Builder#Builder()",ok,compiles,2,3.9,ok,compiles,2,3.7
junit4-0141,junit4,org/junit/Assert.java,method,"org.junit.Assert#floatIsDifferent(float,float,float)",ok,compiles,1,3.5,ok,compiles,1,3.4
junit4-0142,junit4,org/junit/rules/Timeout.java,method,"org.junit.rules.Timeout#Timeout(long,TimeUnit)",ok,compiles,2,3.4,ok,compiles,2,3.3
junit4-0143,junit4,org/junit/runner/Computer.java,method,"org.junit.runner.Computer#serial()",ok,compiles,1,3.5,ok,compiles,1,3.2
junit4-0144,junit4,org/junit/experimental/results/PrintableResult.java,method,"org.junit.experimental.results.PrintableResult#toString()",ok,compiles,4,4.1,ok,compiles,4,4.0
junit4-0145,junit4,org/junit/runners/model/FrameworkField.java,method,"org.junit.runners.model.FrameworkField#getModifiers()",ok,compiles,3,3.5,ok,compiles,3,3.8
junit4-0146,junit4,org/junit/internal/runners/InitializationError.java,method,"org.junit.internal.runners.InitializationError#getCauses()",ok,compiles,1,3.6,ok,compiles,1,3.6
junit4-0147,junit4,junit/framework/AssertionFailedError.java,method,"junit.framework.AssertionFailedError#defaultString(String)",ok,compiles,1,3.4,ok,compiles,1,3.7
junit4-0148,junit4,junit/framework/Assert.java,method,"junit.framework.Assert#assertEquals(byte,byte)",ok,compiles,1,3.4,ok,compiles,1,3.7
junit4-0149,junit4,org/junit/runners/model/TestClass.java,method,"org.junit.runners.model.TestClass#collectAnnotatedFieldValues(Object,Class<?extendsAnnotation>,Class<T>,MemberValueConsumer<T>)",ok,compiles,5,3.9,ok,compiles,5,4.2
junit4-0150,junit4,org/junit/experimental/theories/internal/Assignments.java,method,"org.junit.experimental.theories.internal.Assignments#Assignments(List<PotentialAssignment>,List<ParameterSignature>,TestClass)",ok,compiles,5,4.0,ok,compiles,5,4.4
retrofit-0001,retrofit,retrofit2/RequestFactory.java,method,"retrofit2.RequestFactory.Builder#Builder(Retrofit,Class<?>,Method)",ok,compiles,2,4.9,ok,compiles,2,4.6
retrofit-0002,retrofit,retrofit2/ParameterHandler.java,field,"retrofit2.ParameterHandler.Query#valueConverter",ok,compiles,2,4.4,ok,compiles,2,4.2
retrofit-0003,retrofit,retrofit2/Utils.java,method,"retrofit2.Utils.WildcardTypeImpl#WildcardTypeImpl(Type[],Type[])",ok,compiles,2,4.7,ok,compiles,2,4.2
retrofit-0004,retrofit,retrofit2/Retrofit.java,method,"retrofit2.Retrofit#nextCallAdapter(CallAdapter.Factory,Type,Annotation[])",ok,compiles,3,5.5,ok,compiles,3,5.7
retrofit-0005,retrofit,retrofit2/BuiltInConverters.java,method,"retrofit2.BuiltInConverters.BufferingResponseBodyConverter#convert(ResponseBody)",ok,fails,5,4.4,ok,fails,5,4.9
retrofit-0006,retrofit,retrofit2/HttpServiceMethod.java,method,"retrofit2.HttpServiceMethod#createResponseConverter(Retrofit,Method,Type)",ok,fails,6,4.7,ok,fails,6,4.8
retrofit-0007,retrofit,retrofit2/RequestBuilder.java,method,"retrofit2.RequestBuilder#canonicalizeForPath(Buffer,String,int,int,boolean)",ok,compiles,5,5.8,ok,compiles,5,5.6
retrofit-0008,retrofit,retrofit2/RequestBuilder.java,method,"retrofit2.RequestBuilder#RequestBuilder(String,HttpUrl,String,Headers,MediaType,boolean,boolean,boolean)",ok,fails,9,5.6,ok,compiles,9,5.1
retrofit-0009,retrofit,retrofit2/ParameterHandler.java,method,"retrofit2.ParameterHandler.Tag#apply(RequestBuilder,T)",ok,compiles,3,4.3,ok,compiles,3,4.1
retrofit-0010,retrofit,retrofit2/Reflection.java,method,"retrofit2.Reflection.Java8#describeMethodParameter(Method,int)",ok,compiles,2,4.7,ok,compiles,2,4.6
retrofit-0011,retrofit,retrofit2/CompletableFutureCallAdapterFactory.java,method,"retrofit2.CompletableFutureCallAdapterFactory.ResponseCallAdapter.ResponseCallback#onFailure(Call<R>,Throwable)",ok,compiles,7,4.7,ok,compiles,7,4.9
